,0,1,2,3,4,5,6,7,8
0,"Number of secondary school & college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bholahat,0,0,0,0,0,0,0,0
4,Chapai Nawabganj Sadar,0,0,0,0,0,0,0,0
5,Gomastapur,0,0,0,0,0,0,0,0
6,Nachole,1,20,10,30,506,281,787,26
7,Shibganj,0,0,0,0,0,0,0,0
8,Total,1,20,10,30,506,281,787,26
