,0,1,2,3,4,5,6,7,8
0,"Number of Government College, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  College,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Austagram,0,0,0,0,0,0,0,0
4,Bajitpur,0,0,0,0,0,0,0,0
5,Bhairab,1,19,1,20,426,161,587,29
6,Hossainpur,0,0,0,0,0,0,0,0
7,Itna,0,0,0,0,0,0,0,0
8,Karimganj,0,0,0,0,0,0,0,0
9,Katiadi,0,0,0,0,0,0,0,0
10,Kishoreganj Sadar,2,64,23,87,8106,7872,15978,184
11,Kuliar-char,0,0,0,0,0,0,0,0
12,Mithamain,0,0,0,0,0,0,0,0
13,Nikli,0,0,0,0,0,0,0,0
14,Pakundia,0,0,0,0,0,0,0,0
15,Tarail,0,0,0,0,0,0,0,0
16,Total,3,83,24,107,8532,8033,16565,155
