,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Mango,Mango,Litchi,Litchi,Blackberry,Blackberry
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Baghaichhari,473,19226,122,118,61,2412
5,Barkal,287,2,26,1,105,4
6,Belai Chhari,25,194,2,23,4,2
7,Jurai Chhari,220,448,21,49,10,36
8,Kaptai,37,85,25,85,32,34
9,Kawkhali,161,237,24,80,7,11
10,Langadu,7,306,5,38,8,17
11,Naniarchar,263,177,49,39,52,48
12,Rangamati Sadar,224,3556,83,950,35,136
13,Rajasthali,92,150,18,54,4,8
14,Total,1789,24381,375,1437,318,2708
