,0,1,2,3,4,5,6,7,8
0,"Number of secondary school, teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Municipality,Number of  Institute,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Municipality,Number of  Institute,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bhedarganj,1,15,2,17,478,633,1111,65
5,Damudya,3,36,14,50,1332,1009,2341,47
6,Naria,4,31,7,38,947,1543,2490,66
7,Shariatpur Sadar,5,55,21,76,1625,1998,3623,48
8,Zanjira,2,25,4,29,1209,1032,2241,77
9,Total,15,162,48,210,5591,6215,11806,56
