,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of madrasah,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bhedarganj,2,8,0,8,256,265,521,65
5,Damudya,0,0,0,0,0,0,0,0
6,Gosairhat,3,8,2,10,185,140,325,33
7,Naria,1,3,2,5,65,25,90,18
8,Shariatpur Sadar,12,46,6,52,1217,1453,2670,51
9,Zanjira,10,30,4,34,300,280,580,17
10,Total,28,95,14,109,2023,2163,4186,38
