,0,1,2,3,4,5,6
0,Area and production of rice crops 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Aus - Area,Aus - Production,Aman - Area,Aman - Production,Boro - Area,Boro - Production
3,Alfadanga,1178,433,11105,8339,8067,15990
4,Bhanga,72,34,12315,9875,13755,26896
5,Boalmari,310,134,23963,23464,15145,28453
6,Charbhadrashon,4387,1726,6700,2680,3814,5034
7,Faridpur Sadar,8542,3535,35317,31296,16932,29940
8,Madhukhali,1638,655,21250,2700,8785,15160
9,Nagarkanda,212,38,12239,9341,8982,15379
10,Sadarpur,5835,1642,15100,9831,9720,17727
11,Saltha,159,28,13974,10665,8232,14094
12,Total,22333,8225,151963,108191,93432,168673
