,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Azmirigonj,0,0,0,0,0,0,0,0
4,Bahubal,0,0,0,0,0,0,0,0
5,Baniachang,0,0,0,0,0,0,0,0
6,Chunarughat,1,11,0,11,417,483,900,81
7,Habiganj Sadar,2,45,17,62,5810,5599,11409,184
8,Lakhai,0,0,0,0,0,0,0,0
9,Madhabpur,0,0,0,0,0,0,0,0
10,Nabiganj,0,0,0,0,0,0,0,0
11,Total,3,56,17,73,6227,6082,12309,168
