,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,Bhola,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3, Upazila,Pepper - Area,Pepper - Production,Onion - Area,Onion - Production,Garlic - Area,Garlic - Production
4,Bhola Sadar,1899,1517,340,337,346,281
5,Burhanuddin,2396,679,445,1167,395,768
6,Char Fasson,23956,5749,687,1614,517,510
7,Daulatkhan,355,159.61,77,32.51,136,55.13
8,Lalmohan,4876,1096.11,247,592.8,549,1647.36
9,Manpura,294,58.8,0.16,0.32,6.5,1.95
10,Tazumuddin,400,80,19,85,56,209
11,Total,34176,9339.52,1815.16,3828.63,2005.5,3472.44
