,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Bhola Sadar,543,178,2396,970,309,662
4,Burhanuddin,346,105,1927,600,124,346
5,Char Fasson,0,0,21011,6303,0,0
6,Daulatkhan,27,8.63,303,91.46,0,0
7,Lalmohan,317,279.93,2210,2158,15.36,38.97
8,Manpura,0,0,2000,200,0,0
9,Tazumuddin,62,20,1747,349,0,0
10,Total,1295,591.56,31594,10671.46,448.36,1046.97
