,0,1,2,3,4,5,6
0,Area and production of oilseeds by type 2010-11,,,,,,
1,(Area in acres production in Metric s),,,,,,
2, Upazila,Rape  mustard - Area,Rape  mustard - Production,Ground nut - Area,Ground nut - Production,Til - Area,Til - Production
3,Bhola Sadar,655,333,692,421,0,0
4,Burhanuddin,395,130,902,631,185,60
5,Char Fasson,452,100,764,221,1735,705
6,Daulatkhan,123,30.05,35,22.94,14.5,5.22
7,Lalmohan,223,90.43,485,438.65,11,4.63
8,Manpura,43,8.6,250,150,0,0
9,Tazumuddin,26,6.06,970,760.26,29,5.42
10,Total,1917,698.14,4098,2644.85,1974.5,780.27
