,0,1,2,3,4,5,6
0,Literacy (7+) rate of 2001 & 2011,,,,,,
1,"
Upazila",2001,2001,2001,2011,2011,2011
2,"
Upazila",Male,Female,Both,Male,Female,Both
3,Daulotpur,34.7,22.0,28.4,40.4,29.8,34.9
4,Gheor,54.3,45.1,49.7,58.4,50.8,54.5
5,Horirampur,45.1,37.9,41.5,49.7,47.2,48.4
6,Manikganj Sadar,56.7,46.5,51.6,58.8,53.4,56.0
7,Saturia,42.9,30.9,36.9,52.1,42.7,47.3
8,Shibalaya,47.0,34.5,40.9,57.4,49.2,53.3
9,Singair,38.9,30.4,34.7,48.3,44.2,46.2
10,Total,46.0,36.0,41.0,52.6,46.0,49.2
