,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,Pabna,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila Upazila 1,Mango Area 2,Mango Production 3,Litchi Area 4,Litchi Production 5,Blackberry Area 6,Blackberry Production 7
4,Atgharia,96,360,62,225,55,77
5,Bera,23,79,24,70,43,29
6,Bhangura,52,155,5,18,10,13
7,Chatmohar,851,2436,32,98,44,49
8,Faridpur,148,440,15,40,14,18
9,Ishwardi,437,1298,292,834,85,97
10,Pabna Sadar,178,562,89,162,21,14
11,Santhia,235,640,35,106,37,40
12,Sujanagar,178,511,64,166,40,45
13,Total,2198,6481,618,1719,349,382
