,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
2,Chandpur Sadar,438807,26286,75,265,486,465919
3,Foridganj,377886,18630,5,73,89,396683
4,Haimchar,104862,4671,0,15,27,109575
5,Hajiganj,309177,21278,1,16,5,330477
6,Kachua,356729,25368,26,9,7,382139
7,Matlab Dakshin,188980,20973,0,40,57,210050
8,Matlab Uttar,272932,19123,0,1,1,292057
9,Shahrasti,219873,9222,3,4,16,229118
10,Total,2269246,162318,110,423,688,2416018
