,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Pepper,Pepper,Onion,Onion,Garlic,Garlic
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Chandpur Sadar,1778,864,590,1500,320,715
5,Foridganj,94,96,82,116,22,20
6,Haimchar,2593,1680,765,1395,309,531
7,Hajiganj,8,3,51,126,16,22
8,Kachua,150,72,8,84,8,9
9,Matlab Dakshin,631,252,75,133,25,24
10,Matlab Uttar,89,27,110,237,35,46
11,Shahrasti,208,41,5,1.7,3,0.6
12,Total,5551,3035,1686,3592.7,738,1367.6
