,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Pubali and Uttara bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Pubali bank - Number of branch,Pubali bank - Account - S.D,Pubali bank - Account - C.D,Pubali bank - Account - F.D,Pubali bank - Account - S.T.D,Uttara bank - Number of branch,Uttara bank - Account - S.D,Uttara bank - Account - C.D,Uttara bank - Account - F.D,Uttara bank - Account - S.T.D
3,Bakshiganj,0,0,0,0,0,0,0,0,0,0
4,Dewanganj,0,0,0,0,0,0,0,0,0,0
5,Islampur,0,0,0,0,0,0,0,0,0,0
6,Jamalpur Sadar,2,0,1240,421,39,1,1660,315,123,18
7,Madarganj,0,0,0,0,0,0,0,0,0,0
8,Melandaha,0,0,0,0,0,0,0,0,0,0
9,Sarishabari,1,0,1989,200,10,0,0,0,0,0
10,Total,3,0,3229,621,49,1,1660,315,123,18
